row_index,relative_path,category,byte_size,sha256
213,Blouse/10-3.tif,Blouse,15722,40db60c13b8ed10e7d52a88e2662488a9307d13698b3f581ec66dd8e6ed148e7
214,Blouse/10-4.tif,Blouse,14304,016f57087845a6294179d2d45aaa299af132d2d6eb5f304e22719ddff374ed50
215,Blouse/10-5.tif,Blouse,16624,d87e5910e85fa73f0be654923097b169f7f8ef135ed33e5acc9e89e0bc914476
216,Blouse/10-6.tif,Blouse,17910,2b704e358e0142c1895ebc8087b21d990aabeffa3f30cdbd8851e357fc08c455
217,Blouse/10-7.tif,Blouse,13460,eeb459fb74ee5bdf4e7da19f5056224e6173287c3238d4dedf593dbd7a0f447e
218,Blouse/10-8.tif,Blouse,14754,ea799950b941d07b039d8fc29fc407c31aa564df64ba79d285e2d7105bc7dc74
219,Blouse/10-9.tif,Blouse,17704,077191da73c57d63a6e3f2250ca6d5a0ebcc1707830d2f124915a3c58a323ecf
220,Blouse/2-1.tif,Blouse,18444,1cbe33c95c9e6a161d76c15c6d6f4d998a9f3a22f4f600a0490fe66d83b3dce6
221,Blouse/2-10.tif,Blouse,12306,ebe5dc5ac3093012082d7f233d8a2dce49c119776e69d0a5fdb9dbb8c3d69206
222,Blouse/2-2.tif,Blouse,16794,a57771caaa6a8a728e3c08bbef59b35a5e3698b756e3ef70e4fade032bfe577a
223,Blouse/2-3.tif,Blouse,16702,bd414cbca9e31afe8fdcfac38e0d019a01005b7ee4323f7f06857a66cc36a562
224,Blouse/2-4.tif,Blouse,17416,3432042370c7533b88adab078af1a50c820a9ffe05ded3882bb023014f22647b
225,Blouse/2-5.tif,Blouse,13644,6f34b1cc250339f88aa523f6662bbcb25873821c6e24721277811bb6a3b0507a
226,Blouse/2-6.tif,Blouse,13454,d5bc4d9dc1204a13d691d9600f4c9074b171e072988c768a599b5a86cb880bbe
227,Blouse/2-7.tif,Blouse,13384,c9e8121ef6bf7b3e6308002dc62179b7ebb346c96d6242c8e18acc396cbd4682
228,Blouse/2-8.tif,Blouse,13490,2f5586c78eb7896041f8573b9012866a51c732a0d308542875adc049d4be21cf
229,Blouse/2-9.tif,Blouse,12776,a6cfad926733c27f86dc0d2a49babd5dfc5827999be9df1724b2388403a3c4a1
230,Blouse/3-1.tif,Blouse,23888,ab1d32e9d1b52ece120ad719908ad672e19a100e58d3fe9d59c173725ceec5fc
231,Blouse/3-10.tif,Blouse,17550,3169ec1e8611b554c0226629fba0eae55fbafbe99425916ef4d3c32835dd3c5d
232,Blouse/3-2.tif,Blouse,21872,4a544da9c5a54e16dd65d1644dccdcdf9cf55603b0ba4dfb3028f94b22161885
233,Blouse/3-3.tif,Blouse,21556,d7b2a570911216e49ffbe4887c64bfdba5d5476477454417fc5a360a89735071
234,Blouse/3-4.tif,Blouse,21784,24bb20045d734af61fa32741b1f2814f67c3f776b6936169ba89aadb094253c9
235,Blouse/3-5.tif,Blouse,20948,c2ac0d9e9b0fa92c4bdac5d16f09e891dbd93cd8923520bd068fade544171e9d
236,Blouse/3-6.tif,Blouse,18874,9314c32087874167b8a33eda52c234c443d05287773c29db8b095f28a4d7fd90
237,Blouse/3-7.tif,Blouse,16266,4e677d23558750ac1427a4df6da31627e27727a8d7b1761b9ad599c772f5640e
238,Blouse/3-8.tif,Blouse,17292,f66184ccd8436048db5a285019516c187f92749f13d398d9534c403d53fe9155
239,Blouse/3-9.tif,Blouse,18254,72b26f90a8a4c1a71e58ca406b1363e96091020b33560390a7921734cf9c8889
240,Blouse/4-1.tif,Blouse,18874,1abb1bdbf07dcc15eff92d95d033c0e484711a41eecccdda4c275311c1db34d9
241,Blouse/4-10.tif,Blouse,17864,4e01a42fde4147a4c318d15cf5a71e5778f598f078c96fe556b4ba7fa73f64fc
242,Blouse/4-2.tif,Blouse,19742,4a3a299417d63af986b64271023a546b5884fa5108e3c6b70dcbb82787587806
243,Blouse/4-3.tif,Blouse,21182,fab653f022e5cf52897246985420cf3239fe67f5be3341f0113d95c144336220
244,Blouse/4-4.tif,Blouse,23328,65472bd3587a03ab009c4c3b6b231e622dc29e1e84f6db3be983498020b83fbd
245,Blouse/4-5.tif,Blouse,17466,b6d56c02cbfceaec731468d50706168d3ddcb8dd9e2ae545f206410049624ba0
246,Blouse/4-6.tif,Blouse,19254,7eef61c7e083fb2c5ec3a896daf0b77b2b42651c5fa4ae96933ce7ff0aea4f21
247,Blouse/4-7.tif,Blouse,17962,42781719c68d95433924efb55893dbba30f091ead829500562083fdfbd1e7572
248,Blouse/4-8.tif,Blouse,16132,9b7a7e66bbcf2d0ca6769e6e823ccdf79332852c4c23473536cbf9793258ce4c
249,Blouse/4-9.tif,Blouse,23696,050c3186ee05ac3fb9d8387de8d79115be87b35834287e3e1d664074988e3018
250,Blouse/5-1.tif,Blouse,22268,c1fe57812116d93c1c3f52fb6edc62d4830ac93f56bff289cb39c6c531bf509e
251,Blouse/5-10.tif,Blouse,14978,0ef819fc155f31702b4c3c4d978b95001cecb188f244c1f67e3fb4726c51f2e0
252,Blouse/5-2.tif,Blouse,20434,e2191e7a90833cde742125d0b528b7e980a0392dbd6659613df9bf8652d452aa
253,Blouse/5-3.tif,Blouse,19502,3bbbb428c47854e36ea44f3650c9e7cdf947d6bcf11afecf31052a47e4462b67
254,Blouse/5-4.tif,Blouse,24870,ce45ae9e0b1705a509aab78dd44381f1b82a653aa0e6347bcd83c2373f307eb3
255,Blouse/5-5.tif,Blouse,21748,c9c28206de3768bc62b431ae2e72b482ea7a398e644e7aefeba40bd0897dbb39
256,Blouse/5-6.tif,Blouse,13146,dbbb63af0d9d177dc9e4bf883cba072fc6e86fd9ef1b88a895b4efed85b91f2f
257,Blouse/5-7.tif,Blouse,17950,114b43240bd8736856adddb1cf830ce8f9aa4868e30aa631053a70fef8f3eeca
258,Blouse/5-8.tif,Blouse,22084,42bd9d110232aa5a68614169f2c3801db662dfc852b9157486e5424f08db3679
259,Blouse/5-9.tif,Blouse,27336,350c9036abe1eb4e645f3ebc5d517b6f3eba651bb5a3ab0dbdb92e6790e87c79
260,Blouse/6-1.tif,Blouse,18774,7d16513627f8ee9876f7a510399caa95410c317399e5516a4cfd4b9390d26bbe
261,Blouse/6-10.tif,Blouse,17738,fd40c6436fb835978149c4fab12a09a882e4a8f7d0d1ef72a52984ff190df122
262,Blouse/6-2.tif,Blouse,16964,e390844142774d57b42deedec7b99841a68913693e5cd16660159f14bc672ec9
263,Blouse/6-3.tif,Blouse,16888,d9e5e5f581d5dc329976ba8778d81cd1704fe6c1d2ac524061241b22d4b84685
264,Blouse/6-4.tif,Blouse,21066,1df7fa519fdb2bc56f904a759d33a4692a40e9e24419eb19bc10d1e523e35db1
265,Blouse/6-5.tif,Blouse,18414,4b3ff1e48431f3efff5b15ebfb16427422a675d683c5f904d90670594de7ac9b
266,Blouse/6-6.tif,Blouse,19372,674f70fda5a968a3eb53e53eb657102cfbb90607014bd08d9dd3f672bbf354d2
267,Blouse/6-7.tif,Blouse,17400,42364c4b668fbc1449c7a9d827ecf68dfcac16c35bfa796ae30233489c7ae03b
268,Blouse/6-8.tif,Blouse,17400,2e315d7fdac5f22b18d6677d5c0a6a92aa8a9edcdb1cf3723c709cba04423d61
269,Blouse/6-9.tif,Blouse,19728,ee81dc4b4eedd977bb965a4d82f9df064fe12db45e5fcb4f63178a6a6c0a0a51
270,Blouse/7-1.tif,Blouse,13320,03b726750cb2e59864bc9954072520ec4d7a2a3c502de3d499611bd568438f9a
271,Blouse/7-10.tif,Blouse,15426,525605ad73116a77a3b214f8938757e54232f9f579e088391b88f7564570ec2f
272,Blouse/7-2.tif,Blouse,12950,72344c6168795df9f1b1374ceca1bf2eba2a8772f905fff1bf8665131dbd5ed1
273,Blouse/7-3.tif,Blouse,18648,6d53f208295a09f11d247b239fff3dbcece310d0f1f044d0cc3d10ba068ea577
274,Blouse/7-4.tif,Blouse,15048,45fdf039821feab015216f64c2e8a36441ef788728d77a6a3f286895c5d01142
275,Blouse/7-5.tif,Blouse,18380,4fd03906db0e465dac147f43a9e1d5745d24987a149b483e8fee0e7b9aab34e0
276,Blouse/7-6.tif,Blouse,13348,a49d020dbdad54b29f59ae20c52f8a37e083f922f22b9d8e9a9ffe4a9a76811e
277,Blouse/7-7.tif,Blouse,17764,016a7f99acfe6583ddd5cbdd397279af1e04a14693092ea64c417fe90bdc3aef
278,Blouse/7-8.tif,Blouse,14000,e80e1f1b50f68c5cd97ea0882bcac3aa482ab08c845b2652825eea10050765d7
279,Blouse/7-9.tif,Blouse,28088,35dcd514bee02d355bd06b702466ed68c3a71c899a9de03012f049e7b2350e3d
280,Blouse/8-1.tif,Blouse,22868,912eabef5e29c4bc7dfe2780202952dc0832929dd0b7e90570ff0e2c9f0df26a
281,Blouse/8-10.tif,Blouse,19946,892e86530d8e94a34ff06e8eb1222e9338c1f9409fac78ef89ccb10b070cf250
282,Blouse/8-2.tif,Blouse,20362,8ae9c1b6ecc4617d42c4ee9ef37e05f615135a6e7ac5db303a131fb476504f88
283,Blouse/8-3.tif,Blouse,23160,51327e050bea1a02c0f8ce17dcc2b9920a2e6e259eda4435cf4bfd3c83825b9a
284,Blouse/8-4.tif,Blouse,21438,7033ccf56082b09b03ef583a4bc1a7ef895efbaf311482c7aad353621877339d
285,Blouse/8-5.tif,Blouse,23496,7e13536804f98be0495472fb434ed58b6dd1e22b4df2801c124b915cd2b68ec0
286,Blouse/8-6.tif,Blouse,18424,d0ada36f7c84b24d6771ef3c60b909dca7a74ccb2d6543f23a2774fc5ae84875
287,Blouse/8-7.tif,Blouse,17678,48d7ba7ecef5697a175576e1491de6ca75342ee72550a1e8165275c43a0eb0e0
288,Blouse/8-8.tif,Blouse,20630,d785e831269fdd27b2d2ed9804fb8894ffc1882ff63d2a736773435f4f4d9c66
289,Blouse/8-9.tif,Blouse,22786,6aaca290b01299aef6ebbf6496ce21782cfbaddc77ad45903f4c514519727200
290,Blouse/9-1.tif,Blouse,17878,26015cbd478366c6b0b1e6801502f1b97bd05965cdb6e83d0ff3436dd03f767e
291,Blouse/9-10.tif,Blouse,16052,8f474a6712e089b5a7ad6b8e3c0c1fa0c041f4979a59ac06bd465c2fd62f5af1
292,Blouse/9-2.tif,Blouse,18240,d273127010a87b7db8c66c3dc35371b00e17797c9bf3c8c570ad419f14f6776d
293,Blouse/9-3.tif,Blouse,16412,fffbc1948c6ffd63e89899322a258564557036ceea833c3508c5914b3d3b344c
294,Blouse/9-4.tif,Blouse,17708,193bf9f25d5ec2720973759983750fa9efa9f25171fbebdeb909c43aafab01b2
295,Blouse/9-5.tif,Blouse,20816,6ea04c77ea19e3433b7c05dbde24a8136766435ff1b10c11db16f351573f850c
296,Blouse/9-6.tif,Blouse,17560,3d1451f8ce1a0cfc87656b363072308b84b4f583bc089abb6e2e2555cf4f9821
297,Blouse/9-7.tif,Blouse,17124,9548fff8f7384df110108847aabeb6578cf4d7b46433fad97d600926784ffff8
298,Blouse/9-8.tif,Blouse,17408,e6e7220d42ab9b2654665bcaca138e9fcb8684c5e61a1d6735594d4d147cac1e
299,Blouse/9-9.tif,Blouse,19202,591c86f1297d5e992e05497f75dff339d4f8a6dc3604088258323d604704a0b6
300,Cardigan/1-1.tif,Cardigan,56395,f4346ae4e9f204f5abf3c320da602283133f1f7f56763d7c4132b4a279080c18
301,Cardigan/1-10.tif,Cardigan,46826,f9af78e50000ba4c838397318b25a9778aee1d5723739ac21bb7d26773262993
302,Cardigan/1-2.tif,Cardigan,47078,b92edefce1ced257e7e27237ce303963a305b7a31ff733752e6838dfb28f8ec3
303,Cardigan/1-3.tif,Cardigan,55523,65be2c2ca7485c0e28688f0cbf1756f912a099a826b433d26f23136cd1526b13
304,Cardigan/1-4.tif,Cardigan,79009,286b9f4c3870d9accb26846cd65252a8f60f36c223e18f351fe83b8abe93024a
305,Cardigan/1-5.tif,Cardigan,63282,9b0fe46e2a4e2df9e3b2ff73260954a21ec6215029597ceea3d601988c77045f
306,Cardigan/1-6.tif,Cardigan,49948,ae87d5ed8306dbc5eb6c335101c97f21d2361e9a63000dfe53cbb184d845ee26
307,Cardigan/1-7.tif,Cardigan,43341,da1a8101e3ddad6bf8729182da4eaccc616e886ed4538d9b67b33308ede4a389
308,Cardigan/1-8.tif,Cardigan,42514,77d7646e67049f24c3cbab56bc84a71f43c48d8323894515cb83d8e84b369656
309,Cardigan/1-9.tif,Cardigan,43344,b94e04fd61fed76b1af0cd187eb80df6488a39b97843ed5012fe276ab905eb38
310,Cardigan/10-1.tif,Cardigan,48291,f348e9f1c451e71c281157329387194fb523d33b95df065212323d8a278433dc
311,Cardigan/10-10.tif,Cardigan,47070,eab6c8f582428d43b4ba2c15a7e1ac5c8790bdd6ed25b6c80ab4dc92d2970770
312,Cardigan/10-2.tif,Cardigan,52432,bfcafcbe48fc5e3a0277c50694937de65cc4d05e5b869a01671fc5166b87b644
313,Cardigan/10-3.tif,Cardigan,43055,cfe51213080aa5920c39bebcce95e887204a4f4f5cc17610d258865799bd48d8
314,Cardigan/10-4.tif,Cardigan,72270,6ba58395a8ba93f8ea434696256bba74f053b747e55764b9e5407308ec85026d
315,Cardigan/10-5.tif,Cardigan,51048,759c2b73d23022fb65ec6e72c4eb97e7665ad5ed2ea351ce14a4f502bbf5dc0c
316,Cardigan/10-6.tif,Cardigan,60400,d19bc0d52edabec17df76ea1d8ad981bb4450236de066d22076a9fd85054b441
317,Cardigan/10-7.tif,Cardigan,56178,9959f3c0ea4663ec34308398aea7836fc08b44d5b3e46b01c89435f256a96c4f
318,Cardigan/10-8.tif,Cardigan,42654,77a69dca8e21e494bd27d7c0434b1dcf572595abdcd516846a611e832410aec4
319,Cardigan/10-9.tif,Cardigan,65512,e959e08e0fa45a5a8e8f1163ba038061644a4b16c7aa03a5c485cf7311886c9a
320,Cardigan/2-1.tif,Cardigan,41894,8d4aebc8e3d130c9ed4bcfee704ce5ecbe11c7ed07a776beea7c4a3a78514ca8
321,Cardigan/2-10.tif,Cardigan,36935,b0a1834b8926cbc249c13b9429454a05f1de7fa9521c036a9e4efc3681a51e16
322,Cardigan/2-2.tif,Cardigan,34752,a20f55588e9bdb2566f343ff959daf5d1b87e25a2af56bc924864fb837fc82b3
323,Cardigan/2-3.tif,Cardigan,53487,ecf050ea43c88d8716b36a0df49191ef37a45a6377ba15ac19e3ddeec385bd7d
324,Cardigan/2-4.tif,Cardigan,59008,920e393b6030a13b9c44792f73ad22a3d16d0df44c4377ceb8ecf63b44dcabaf
325,Cardigan/2-5.tif,Cardigan,50153,1eb993dc92f29142acb1bffae96835f27de4db4f393ba1d15c5bfe6ac3c09b49
326,Cardigan/2-6.tif,Cardigan,41195,ee5cf3c8f0c54beed2f7d07ad9eecce3f7033aa40e77e6ff5a4abfeed31cfbcb
327,Cardigan/2-7.tif,Cardigan,47903,656472c03d00cf5a44bcb73628ad3084799fb2308b0363026648a680a3476d80
328,Cardigan/2-8.tif,Cardigan,37097,dad2f66fea6e041e155aecd36dbd63259c95b2647a7573572d8477baa63b551c
329,Cardigan/2-9.tif,Cardigan,37403,3983f2215340385c0a24c8c4a27478654d52b0a89f411538f631d5e754db1545
330,Cardigan/3-1.tif,Cardigan,73059,142d46300af46aa977ea1d1a36a9c1fb5e0c126936f8c42601062a49ade710e5
331,Cardigan/3-10.tif,Cardigan,45691,30f0c58d7a6ede75a3420b72e12afc215cf7212ac58f899c466f986a81eef4a9
332,Cardigan/3-2.tif,Cardigan,58341,04efb88bf0535580755ef9b1b508d2e04b73a7de02c469182ae422d321ee7539
333,Cardigan/3-3.tif,Cardigan,51317,460dea802fe88b98dab616aabdf745a9d22f1e289c10e311f6f4291db126324e
334,Cardigan/3-4.tif,Cardigan,76008,4a5a70a75651d21bad5ccdfde6c694d624502f40e54aaa60674a073e48745d22
335,Cardigan/3-5.tif,Cardigan,68320,a17c7cbc553d47543157e5ce887c3ddaf56ed31cbfa6e17d77290a774c5f148f
336,Cardigan/3-6.tif,Cardigan,57194,5143ed8841c5640f46de6093366c6b8f0d09da5eb3dad050bd616845abc9e301
337,Cardigan/3-7.tif,Cardigan,53455,2058ab255cee62a1a93467e267fff5d56079a640a150e0ac8507b9070b071a81
338,Cardigan/3-8.tif,Cardigan,42131,f8c95477b0ab570ebf7d093066cad4ea9517e3e3d99cd5266c9eb6bc9bbe5092
339,Cardigan/3-9.tif,Cardigan,49415,ea9b1089ef18ca39f1d94b24964809354f719e8dd96e70047ba47cb6503c1e15
340,Cardigan/4-1.tif,Cardigan,55872,59f0f98bdd0fcbc431006ac371fcc6fc5dccb1ad1d9c46629bb44e5f41276c7a
341,Cardigan/4-10.tif,Cardigan,50532,81662e02c84f6ab3306f2618b2cb2e190141932cc9b75c3efceebbb4173f917a
342,Cardigan/4-2.tif,Cardigan,51201,b65b91280f14739eeb568d93ac9f4645dce17ad201236455abc529b3a3e39c91
343,Cardigan/4-3.tif,Cardigan,60239,4d0d30746e60565fb54a8f063797d56a62e0e9bf2e4853022fcac5d793b9ed43
344,Cardigan/4-4.tif,Cardigan,63330,88288be778b8cb199d234bc520210fa868442eda44ea8ec1a33ffd35e01e3695
345,Cardigan/4-5.tif,Cardigan,76013,fef350ad6cadc567949771d4d7cf31e2bb5335844156be7ffc5658e1719e2163
346,Cardigan/4-6.tif,Cardigan,52940,e0b28722d164975adb147ab23de60e8b6f589ed78c558cc0e40abe6837ce1ff3
347,Cardigan/4-7.tif,Cardigan,52963,70a39b3fb3c142842dfdfdd2d8fee6d7b455e713217362f48b581079a0b08a99
348,Cardigan/4-8.tif,Cardigan,52299,6faa018cec540e15ba207a83a8b184cfe828c91d3af9ca9994cce3a1fdc4e467
349,Cardigan/4-9.tif,Cardigan,68901,9aa845f281ca4e884b0bf7a5bc75526f0fe7753009828417e738d91e5b0fdbef
350,Cardigan/5-1.tif,Cardigan,61116,0122ea21ac28188799ff36926e508069c0b7fc842f1fdab483bd05e9a05c25ee
351,Cardigan/5-10.tif,Cardigan,35340,e5107cf96bd93b4358fd113f7692ef98c4b0b50a9841b72299b286439bedf0b6
352,Cardigan/5-2.tif,Cardigan,63601,f343afd4ab268cfa5ab66896c96aa775933d67e8841839c2e60957fdbd7e8a3e
353,Cardigan/5-3.tif,Cardigan,54426,26eca99c5d5bbaf396121863c2c0e8508ca34602aa6c1383dfe6f35fc5b3f582
354,Cardigan/5-4.tif,Cardigan,121147,aa4eb27e35621b0e86ca57973d2d1ae05afbb13595368559a50e5fe383b0c5cf
355,Cardigan/5-5.tif,Cardigan,81420,3b1ab41a3fc64f927a6ffa8867d050ccf88a1e0ec1e712dfcf4ae497d24779a5
356,Cardigan/5-6.tif,Cardigan,76761,b6a478a20cd6602a70af1157860018aaff10d0b49754eb5e4d82fdb0f0e97f3a
357,Cardigan/5-7.tif,Cardigan,76513,d4ca5b9b2215fb58c45feea36a3c24658c73891335708f6e485ad7e7833105a2
358,Cardigan/5-8.tif,Cardigan,67085,03967ae7152ec7da565a866c75f6d1ba6ed80dbc5366efe8d22b9c563ca1b383
359,Cardigan/5-9.tif,Cardigan,78003,a915fd762c2cbd96602004df2a711d2d9e5bced04c47861375a08990a97cbd6a
360,Cardigan/6-1.tif,Cardigan,36967,4dbfc32b1b2daa5499c0e4c41cd56aa582e2c91d683de636a5f185ba14af83ee
361,Cardigan/6-10.tif,Cardigan,40008,1474b1034a89f63e7b555fb498c24d217680f3f80bae3ec2dfabd15388405e14
362,Cardigan/6-2.tif,Cardigan,50575,648e2c49646c0281534169a055bfab694ad4d51e8021a9cdb3edf2c654b7ab18
363,Cardigan/6-3.tif,Cardigan,42618,6e78333699359aa8a7e33fb299e6cec65fc3ea1cec120b1ccc4994f51d09b4c0
364,Cardigan/6-4.tif,Cardigan,59049,85df28d7ef87852c83380cdd7d52222eb8150236bf58cb56462fce91fce0e901
365,Cardigan/6-5.tif,Cardigan,55982,d6b72f5c44d3464b9d3f727695f41a5318f7919b982f06f24fb61198828c424b
366,Cardigan/6-6.tif,Cardigan,43612,7f09d1fccb0652db63640e100c25c2687f5ca7b30bf180723e5854a32e2c888b
367,Cardigan/6-7.tif,Cardigan,38697,d700d73d41bc3f1d88f6202adb0928e83ad096018080363a357b451a23c9caaf
368,Cardigan/6-8.tif,Cardigan,40411,be3c53267c2c5b52be6d7b9d6a9fbea181813b902ab34b4b253e3052e9d83496
369,Cardigan/6-9.tif,Cardigan,50065,4563fcbaaa6c7d2eda139426df3a640d1f11153fadc5f273b1b1707b8e16039e
370,Cardigan/7-1.tif,Cardigan,44709,90b384820f74e51636ca35f8707a04cc67a5b852b05f79ab4d2471b3a25dff56
371,Cardigan/7-10.tif,Cardigan,31702,a72b5d94cb3f104e7779fbf64580dfe8fe486de6baaf659d2db746591993f543
372,Cardigan/7-2.tif,Cardigan,49530,1857c12f8b762c3b7816e1f09dbd6f80cdee5942f68ab9d9b1c7af8cbfcca378
373,Cardigan/7-3.tif,Cardigan,52424,bd0354e698e2c8d9541472288b10edad672395b09ed23a3e1e6b7087f395c8ae
374,Cardigan/7-4.tif,Cardigan,46711,aa60ece1842d43fcff7ae0772ffceb4cb7dc9a75667375742eccff870011001b
375,Cardigan/7-5.tif,Cardigan,43798,e8c8623bfeef5f52cdc6eb51698622e966a927c775821b133b2176189b119c4b
376,Cardigan/7-6.tif,Cardigan,39615,8e383d3566292306ed576d16fcfe6fa5ceeda79aa8bbef1a2489d7af6e5e86c2
377,Cardigan/7-7.tif,Cardigan,48061,f3d40e0acc01c0bad292324b1ce07e318d9db144d6d9de6fff148416bccfa1c3
378,Cardigan/7-8.tif,Cardigan,28880,b23b3939ba09c9e29f6f6c7c7d3a4cb99a28b27fc0c8c4d49e9037641d0eb518
379,Cardigan/7-9.tif,Cardigan,50236,25d0df220c8e82fe827f61afccf0fc44a1df8640c09b78cde2a5bff09f2bc243
380,Cardigan/8-1.tif,Cardigan,67812,b80effdebf0d6ed30dd00366a14b77846ebf3cedfe0e2819c922b45d275d9280
381,Cardigan/8-10.tif,Cardigan,57888,3548cbfc4fba96441bc837922b8211796053605ef29a732429f81a30f279936e
382,Cardigan/8-2.tif,Cardigan,51225,e3e4826f0a53e5e3fedb8122e82f618c6bc4f4da61a5157416e21b6f46159a77
383,Cardigan/8-3.tif,Cardigan,73172,c3efeec3719d25747ba24dc2e29a8914c5694b55d6e5f3b84129240f447876c2
384,Cardigan/8-4.tif,Cardigan,81633,1e65ea7aa0b35c919ffea9b9a84157a5715c7f0a4a74a30e5710b4a879bc6664
385,Cardigan/8-5.tif,Cardigan,81337,86057997a93b90b19d59ea830c79e87e0008ed38b9af1dee47586acff751398f
386,Cardigan/8-6.tif,Cardigan,64688,91ae51a3c1ced057d75c0062d489e00dbbb49de9bc32c8e5f5a15b0672cc645a
387,Cardigan/8-7.tif,Cardigan,47927,d01dc61537240bd52620641aaa4c46dbb52bce084a46e3b29754daabdca56fc1
388,Cardigan/8-8.tif,Cardigan,50740,ef6cb8656814b4cadbe88bef1cabe441c0b47580e39a9221472bef7daacafaf7
389,Cardigan/8-9.tif,Cardigan,68923,93643b4e176370ca005a8d275c3322709da9181aacadeee83209202cddde3129
390,Cardigan/9-1.tif,Cardigan,74545,a66fe92a45eaff9b927080cf62a9445f1f541d2efae99068c416752d56e1a3ea
391,Cardigan/9-10.tif,Cardigan,69510,51664f586f007fa33208e53f3f4abe48095fc57db8a1d503ef3b1fdc29977fc9
392,Cardigan/9-2.tif,Cardigan,57219,d3f05cdb5f76012d867bc5712f6a8aa1f271fdd49aa117c63d7240f3a9541dd3
393,Cardigan/9-3.tif,Cardigan,78804,75d64f7ef176094a3e0a6cb58cc7e49415602d94fc897c36cc4eb7660dd98f1e
394,Cardigan/9-4.tif,Cardigan,106091,f9ad660ac9c7ed846e53a3b7ecc062120227c85b4905d5a8729244f643f2102e
395,Cardigan/9-5.tif,Cardigan,51036,3cf9c333583ef9292eb037e7a5a403a082e41b2dd32159cef9b7a77a73d69fb6
396,Cardigan/9-6.tif,Cardigan,74820,4ff99e1105d3b27d9c417eae436200730165226880e5b96bfd7d55e4154c61fc
397,Cardigan/9-7.tif,Cardigan,58069,034b616cefea1d97911e8279ba6a9bda265e451252cf76d937d8e5974d8d3718
398,Cardigan/9-8.tif,Cardigan,70954,04098dc6d1848c4ed80e82c9de245a32e3ddd4009544d8206585a52a5c8e3f0d
399,Cardigan/9-9.tif,Cardigan,119219,70a58423c45f950e2d9a38c9054558329d6e071c4b77f626b2f70b0a2d396151
400,Circle/10_1.tif,Circle,52758,480cf36d4b86ec0cc6bffb8dc63f20ed3f6f3bfd587d290e0d6b0412470526fc
401,Circle/10_10.tif,Circle,55012,0550a0bdd30227a5e1e4bfeaf2491f66bfdf9ed942ff1046e18d4635a3ea51ef
402,Circle/10_2.tif,Circle,67768,2394246d8e53b02a90b3b504af6d7a4894061dfd9408f6668ac8476fb58a62b6
403,Circle/10_3.tif,Circle,88234,95f8b94362c95aede32f3cc1e071b0532122eeb443c8718ce657e93fb73245e3
404,Circle/10_4.tif,Circle,85671,d2aebbe29eb3d1277253fa5b76ec0cdf3d7c0f73c2606fc33fb0920edd46ff0e
405,Circle/10_5.tif,Circle,72815,09c8d7a5fb0282881baed4e54c0865b6e742d63f7ea1329e522d92256d383dce
406,Circle/10_6.tif,Circle,55472,515617d36f630c37b3641344d6e09ed7b63274e56a3baf200b8a3b114900bc6b
407,Circle/10_7.tif,Circle,47946,78d473bfc817cfb2df193d0175c1db05aea235fb3c3639872f4afafc3d1e2f01
408,Circle/10_8.tif,Circle,52545,e0f490661fb72a749dea231b4d4dd489b06bf9c7555bc91d18f66079fbb92ca3
409,Circle/10_9.tif,Circle,74758,9e28500449de5a1582efb67ef93240b3d34258e746564aa88a975101d6be878a
410,Circle/1_1.tif,Circle,70322,bbfa6f724baed1132f83e4eba58ec4b77340e888215c8d60303921a43709ebf5
411,Circle/1_10.tif,Circle,45458,75be34617e9edcda3972420c72fbb2d49723847cdb132ead0195705197ce3cc7
412,Circle/1_2.tif,Circle,68693,2615e78597ad0b36afcac4b256dcced10fd55112a1873767ebcd6cc50fea0da7
413,Circle/1_3.tif,Circle,87102,83f36e0d7cc51c2655c6d80f4464fac66ce061286a8b3aebcf6d88da64d9a0fa
414,Circle/1_4.tif,Circle,99484,f105998a9555b0d6c68182e7f6db2bd1ca1051773b768ef361ec76c3a8ff80e6
415,Circle/1_5.tif,Circle,99756,248d9d068e3322f29c7f7a1ad6931ffdc8463903464d34949de4ed3a6fa230d4
416,Circle/1_6.tif,Circle,81014,8944e8012107b81f5876ee4c29e2cbf45bba804d66b1ffd3e8f59726fc69a86d
417,Circle/1_7.tif,Circle,44581,6656adfd2130ec9ce033d93b4b3b501cab1e08785933a06c33bc9adc0ea740b1
418,Circle/1_8.tif,Circle,41296,7b853691c1324ba9ac920eeea3a977a1051adcede1b7f17da80d4397730fe32f
419,Circle/1_9.tif,Circle,123150,e82771d65cecccc861fd339cbd0cc589a868cdbbd4276ea21adc3986cec7f783
420,Circle/2_1.tif,Circle,64170,e609a4b0c59c3ba951c2bbdd731977df2a0f1883d16cb544a783dddb0f351259
421,Circle/2_10.tif,Circle,54585,8aab275fff27ddb64dde071c686eaba00fd02a25ddf64ab34222c5d6bb995f9e
422,Circle/2_2.tif,Circle,77531,5d38176c625e81e6e84f4a0ce835f9d8d3ca7cd584ce6d0358f6bf4c901dc0c9
423,Circle/2_3.tif,Circle,69912,84c4b1bce5402ed5c8f6bf8a56562eb783b44c185a33ed8c8d21d53569361723
424,Circle/2_4.tif,Circle,128705,6a85dbb44b471444b994bd5840afe125fdcc890aca241102990381a843672ac2
425,Circle/2_5.tif,Circle,64694,fddd4346177a9714a33242dd4683a5e9d9cfae1daea89a59ad52ba878ff5bb63
