row_index,relative_path,category,historical_garment_id,corrected_garment_id,historical_fold_id,corrected_fold_id,override_applied
1330,Pencil/3-1.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1331,Pencil/3-10.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1332,Pencil/3-2.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1333,Pencil/3-3.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1334,Pencil/3-4.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1335,Pencil/3-5.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1336,Pencil/3-6.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1337,Pencil/3-7.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1338,Pencil/3-8.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1339,Pencil/3-9.tif,Pencil,Pencil__G03,Pencil__G03,1,1,no
1340,Pencil/4-1.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1341,Pencil/4-10.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1342,Pencil/4-2.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1343,Pencil/4-3.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1344,Pencil/4-4.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1345,Pencil/4-5.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1346,Pencil/4-6.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1347,Pencil/4-7.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1348,Pencil/4-8.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1349,Pencil/4-9.tif,Pencil,Pencil__G04,Pencil__G04,1,1,no
1350,Pencil/5-1.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1351,Pencil/5-10.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1352,Pencil/5-2.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1353,Pencil/5-3.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1354,Pencil/5-4.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1355,Pencil/5-5.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1356,Pencil/5-6.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1357,Pencil/5-7.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1358,Pencil/5-8.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1359,Pencil/5-9.tif,Pencil,Pencil__G05,Pencil__G05,2,2,no
1360,Pencil/6-1.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1361,Pencil/6-10.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1362,Pencil/6-2.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1363,Pencil/6-3.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1364,Pencil/6-4.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1365,Pencil/6-5.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1366,Pencil/6-6.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1367,Pencil/6-7.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1368,Pencil/6-8.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1369,Pencil/6-9.tif,Pencil,Pencil__G06,Pencil__G06,2,2,no
1370,Pencil/7-1.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1371,Pencil/7-10.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1372,Pencil/7-2.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1373,Pencil/7-3.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1374,Pencil/7-4.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1375,Pencil/7-5.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1376,Pencil/7-6.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1377,Pencil/7-7.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1378,Pencil/7-8.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1379,Pencil/7-9.tif,Pencil,Pencil__G07,Pencil__G07,3,3,no
1380,Pencil/8-1.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1381,Pencil/8-10.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1382,Pencil/8-2.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1383,Pencil/8-3.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1384,Pencil/8-4.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1385,Pencil/8-5.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1386,Pencil/8-6.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1387,Pencil/8-7.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1388,Pencil/8-8.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1389,Pencil/8-9.tif,Pencil,Pencil__G08,Pencil__G08,3,3,no
1390,Pencil/9-1.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1391,Pencil/9-10.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1392,Pencil/9-2.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1393,Pencil/9-3.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1394,Pencil/9-4.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1395,Pencil/9-5.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1396,Pencil/9-6.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1397,Pencil/9-7.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1398,Pencil/9-8.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1399,Pencil/9-9.tif,Pencil,Pencil__G09,Pencil__G09,4,4,no
1400,Sarong/10_1.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1401,Sarong/10_10.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1402,Sarong/10_2.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1403,Sarong/10_3.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1404,Sarong/10_4.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1405,Sarong/10_5.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1406,Sarong/10_6.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1407,Sarong/10_7.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1408,Sarong/10_8.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1409,Sarong/10_9.tif,Sarong,Sarong__G10,Sarong__G10,4,4,no
1410,Sarong/1_1.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1411,Sarong/1_10.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1412,Sarong/1_2.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1413,Sarong/1_3.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1414,Sarong/1_4.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1415,Sarong/1_5.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1416,Sarong/1_6.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1417,Sarong/1_78.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1418,Sarong/1_8.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1419,Sarong/1_9.tif,Sarong,Sarong__G01,Sarong__G01,0,0,no
1420,Sarong/2_1.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1421,Sarong/2_10.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1422,Sarong/2_2.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1423,Sarong/2_3.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1424,Sarong/2_4.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1425,Sarong/2_5.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1426,Sarong/2_6.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1427,Sarong/2_7.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1428,Sarong/2_8.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1429,Sarong/2_9.tif,Sarong,Sarong__G02,Sarong__G02,0,0,no
1430,Sarong/3_1.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1431,Sarong/3_10.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1432,Sarong/3_2.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1433,Sarong/3_3.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1434,Sarong/3_4.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1435,Sarong/3_5.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1436,Sarong/3_6.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1437,Sarong/3_7.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1438,Sarong/3_8.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1439,Sarong/3_9.tif,Sarong,Sarong__G03,Sarong__G03,1,1,no
1440,Sarong/4_1.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1441,Sarong/4_10.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1442,Sarong/4_2.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1443,Sarong/4_3.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1444,Sarong/4_4.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1445,Sarong/4_5.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1446,Sarong/4_6.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1447,Sarong/4_7.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1448,Sarong/4_8.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1449,Sarong/4_9.tif,Sarong,Sarong__G04,Sarong__G04,1,1,no
1450,Sarong/5+8.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1451,Sarong/5_1.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1452,Sarong/5_10.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1453,Sarong/5_2.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1454,Sarong/5_3.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1455,Sarong/5_4.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1456,Sarong/5_5.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1457,Sarong/5_6.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1458,Sarong/5_7.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1459,Sarong/5_9.tif,Sarong,Sarong__G05,Sarong__G05,2,2,no
1460,Sarong/6_1.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1461,Sarong/6_10.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1462,Sarong/6_2.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1463,Sarong/6_3.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1464,Sarong/6_4.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1465,Sarong/6_5.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1466,Sarong/6_6.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1467,Sarong/6_7.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1468,Sarong/6_8.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1469,Sarong/6_9.tif,Sarong,Sarong__G06,Sarong__G06,2,2,no
1470,Sarong/7_1.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1471,Sarong/7_10.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1472,Sarong/7_2.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1473,Sarong/7_3.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1474,Sarong/7_4.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1475,Sarong/7_5.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1476,Sarong/7_6.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1477,Sarong/7_7.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1478,Sarong/7_8.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1479,Sarong/7_9.tif,Sarong,Sarong__G07,Sarong__G07,3,3,no
1480,Sarong/8_1.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1481,Sarong/8_10.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1482,Sarong/8_2.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1483,Sarong/8_3.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1484,Sarong/8_4.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1485,Sarong/8_5.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1486,Sarong/8_6.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1487,Sarong/8_7.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1488,Sarong/8_8.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1489,Sarong/8_9.tif,Sarong,Sarong__G08,Sarong__G08,3,3,no
1490,Sarong/9_1.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1491,Sarong/9_10.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1492,Sarong/9_2.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1493,Sarong/9_3.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1494,Sarong/9_4.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1495,Sarong/9_5.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1496,Sarong/9_6.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1497,Sarong/9_7.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1498,Sarong/9_8.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1499,Sarong/9_9.tif,Sarong,Sarong__G09,Sarong__G09,4,4,no
1500,Shirt/10_1.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1501,Shirt/10_10.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1502,Shirt/10_2.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1503,Shirt/10_3.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1504,Shirt/10_4.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1505,Shirt/10_5.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1506,Shirt/10_6.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1507,Shirt/10_7.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1508,Shirt/10_8.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1509,Shirt/10_9.tif,Shirt,Shirt__G10,Shirt__G10,4,4,no
1510,Shirt/1_1.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1511,Shirt/1_10.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1512,Shirt/1_2.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1513,Shirt/1_3.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1514,Shirt/1_4.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1515,Shirt/1_5.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1516,Shirt/1_6.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1517,Shirt/1_7.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1518,Shirt/1_8.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1519,Shirt/1_9.tif,Shirt,Shirt__G01,Shirt__G01,0,0,no
1520,Shirt/2_1.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1521,Shirt/2_10.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1522,Shirt/2_2.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1523,Shirt/2_3.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1524,Shirt/2_4.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1525,Shirt/2_5.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1526,Shirt/2_6.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1527,Shirt/2_7.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1528,Shirt/2_8.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1529,Shirt/2_9.tif,Shirt,Shirt__G02,Shirt__G02,0,0,no
1530,Shirt/3-10.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1531,Shirt/3_1.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1532,Shirt/3_2.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1533,Shirt/3_3.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1534,Shirt/3_4.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1535,Shirt/3_5.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1536,Shirt/3_6.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1537,Shirt/3_7.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1538,Shirt/3_8.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1539,Shirt/3_9.tif,Shirt,Shirt__G03,Shirt__G03,1,1,no
1540,Shirt/4_1.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1541,Shirt/4_10.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1542,Shirt/4_2.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1543,Shirt/4_3.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1544,Shirt/4_4.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1545,Shirt/4_5.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1546,Shirt/4_6.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1547,Shirt/4_7.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1548,Shirt/4_8.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1549,Shirt/4_9.tif,Shirt,Shirt__G04,Shirt__G04,1,1,no
1550,Shirt/5_1.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1551,Shirt/5_10.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1552,Shirt/5_2.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1553,Shirt/5_3.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1554,Shirt/5_4.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1555,Shirt/5_5.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1556,Shirt/5_6.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1557,Shirt/5_7.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1558,Shirt/5_8.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1559,Shirt/5_9.tif,Shirt,Shirt__G05,Shirt__G05,2,2,no
1560,Shirt/6_1.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1561,Shirt/6_10.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1562,Shirt/6_2.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1563,Shirt/6_3.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1564,Shirt/6_4.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1565,Shirt/6_5.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1566,Shirt/6_6.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1567,Shirt/6_7.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1568,Shirt/6_8.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1569,Shirt/6_9.tif,Shirt,Shirt__G06,Shirt__G06,2,2,no
1570,Shirt/7_1.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1571,Shirt/7_10.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1572,Shirt/7_2.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1573,Shirt/7_3.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1574,Shirt/7_4.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1575,Shirt/7_5.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1576,Shirt/7_6.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1577,Shirt/7_7.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1578,Shirt/7_8.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1579,Shirt/7_9.tif,Shirt,Shirt__G07,Shirt__G07,3,3,no
1580,Shirt/8_1.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1581,Shirt/8_10.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1582,Shirt/8_2.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1583,Shirt/8_3.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1584,Shirt/8_4.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1585,Shirt/8_5.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1586,Shirt/8_6.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1587,Shirt/8_7.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1588,Shirt/8_8.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1589,Shirt/8_9.tif,Shirt,Shirt__G08,Shirt__G08,3,3,no
1590,Shirt/9_1.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1591,Shirt/9_10.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1592,Shirt/9_2.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1593,Shirt/9_3.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1594,Shirt/9_4.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1595,Shirt/9_5.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1596,Shirt/9_6.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1597,Shirt/9_7.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1598,Shirt/9_8.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1599,Shirt/9_9.tif,Shirt,Shirt__G09,Shirt__G09,4,4,no
1600,Skinny/1-1.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1601,Skinny/1-10.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1602,Skinny/1-2.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1603,Skinny/1-3.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1604,Skinny/1-4.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1605,Skinny/1-5.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1606,Skinny/1-6.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1607,Skinny/1-7.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1608,Skinny/1-8.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1609,Skinny/1-9.tif,Skinny,Skinny__G01,Skinny__G01,0,0,no
1610,Skinny/10-1.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1611,Skinny/10-10.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1612,Skinny/10-2.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1613,Skinny/10-3.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1614,Skinny/10-4.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1615,Skinny/10-5.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1616,Skinny/10-6.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1617,Skinny/10-7.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1618,Skinny/10-8.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1619,Skinny/10-9.tif,Skinny,Skinny__G10,Skinny__G10,4,4,no
1620,Skinny/2-1.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1621,Skinny/2-10.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1622,Skinny/2-2.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1623,Skinny/2-3.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1624,Skinny/2-4.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1625,Skinny/2-5.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1626,Skinny/2-6.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1627,Skinny/2-7.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1628,Skinny/2-8.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1629,Skinny/2-9.tif,Skinny,Skinny__G02,Skinny__G02,0,0,no
1630,Skinny/3-1.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1631,Skinny/3-10.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1632,Skinny/3-2.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1633,Skinny/3-3.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1634,Skinny/3-4.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1635,Skinny/3-5.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1636,Skinny/3-6.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1637,Skinny/3-7.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1638,Skinny/3-8.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1639,Skinny/3-9.tif,Skinny,Skinny__G03,Skinny__G03,1,1,no
1640,Skinny/4-1.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1641,Skinny/4-10.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1642,Skinny/4-2.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1643,Skinny/4-3.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1644,Skinny/4-4.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1645,Skinny/4-5.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1646,Skinny/4-6.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1647,Skinny/4-7.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1648,Skinny/4-8.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1649,Skinny/4-9.tif,Skinny,Skinny__G04,Skinny__G04,1,1,no
1650,Skinny/5-1.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1651,Skinny/5-10.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1652,Skinny/5-2.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1653,Skinny/5-3.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1654,Skinny/5-4.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1655,Skinny/5-5.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1656,Skinny/5-6.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1657,Skinny/5-7.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1658,Skinny/5-8.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1659,Skinny/5-9.tif,Skinny,Skinny__G05,Skinny__G05,2,2,no
1660,Skinny/6-1.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
1661,Skinny/6-10.tif,Skinny,Skinny__G06,Skinny__G06,2,2,no
