row_index,relative_path,category,corrected_garment_id,corrected_fold_id,clean_image_relative_path,clean_png_sha256,target_text_status,other_text_visible,review_note
159,Bermuda/5-9.tif,Bermuda,Bermuda__G05,2,images/0159.png,9bf3ed4ce51082374a32b7e0430025ae03aacfd46f93b8ca5f3cbb775855f979,NONE,False,
160,Bermuda/6-1.tif,Bermuda,Bermuda__G06,2,images/0160.png,1746127e5fdf3d120bf12719a2afecb72d5620672361439c62f794ff42609df5,NONE,False,
161,Bermuda/6-10.tif,Bermuda,Bermuda__G06,2,images/0161.png,f61720ef61070b5f483cd37f4bd70fe164d1d0f12cd236977af224b4782ea1f8,NONE,False,
162,Bermuda/6-2.tif,Bermuda,Bermuda__G06,2,images/0162.png,b40617c86f277d41310c5a1ead9ef9bcebfa4bd9c1b6146ea53eeef22ddf5dab,NONE,False,
163,Bermuda/6-3.tif,Bermuda,Bermuda__G06,2,images/0163.png,84114f06c916c8fa4812088ac9da5205774839866bde992d6e35d9e0062e250e,NONE,False,
164,Bermuda/6-4.tif,Bermuda,Bermuda__G06,2,images/0164.png,0ac3b50e3ed144570527fc34a1d84df0b35593377ecd8e56bcf2ce37f1ee6b4e,NONE,False,
165,Bermuda/6-5.tif,Bermuda,Bermuda__G06,2,images/0165.png,cfc00f15a44a3d055f32c620576f0877aef17bd2a59dd6db94f22d7082f15027,NONE,False,
166,Bermuda/6-6.tif,Bermuda,Bermuda__G06,2,images/0166.png,9b688ba6c0537ef26cc733b50f92bf1a4ac8716bd7f7e982c1f3830532edf54b,NONE,False,
167,Bermuda/6-7.tif,Bermuda,Bermuda__G06,2,images/0167.png,eb36a3eb88769054e0b38da7424138b1c795ec82e1c289833360b795332a10aa,NONE,False,
168,Bermuda/6-8.tif,Bermuda,Bermuda__G06,2,images/0168.png,cf810e48565bb7e9c7651dd4ebe03a8ce449e20dbd3e23fe1faafbc76cc4c00b,NONE,False,
169,Bermuda/6-9.tif,Bermuda,Bermuda__G06,2,images/0169.png,700dbc2673ed5c36344447df42c407991389de81c9e31c7cc0cc71039a140eac,NONE,False,
170,Bermuda/7-1.tif,Bermuda,Bermuda__G07,3,images/0170.png,cd1ba2f8c29b379af0ba7e905eeec859f424556519a06a3f2fda80073b54b679,NONE,False,
171,Bermuda/7-10.tif,Bermuda,Bermuda__G07,3,images/0171.png,85bd808572dd0511e116a8732cef796bc26267ba43aa0201004ed903d4ed3bc2,NONE,False,
172,Bermuda/7-2.tif,Bermuda,Bermuda__G07,3,images/0172.png,f1f4b31855afad9ff26f38fa4aaec078956457ff86a935c4857f100d71193a6d,NONE,False,
173,Bermuda/7-3.tif,Bermuda,Bermuda__G07,3,images/0173.png,9014a609c65dd7d9748cb12ba7032eaeb9fb6288d542433250e665aa86eddba7,NONE,False,
174,Bermuda/7-4.tif,Bermuda,Bermuda__G07,3,images/0174.png,d7ba39e7ae6f2b508d33512c22377de4b34dd59c9584405333110a9c3e519a2e,NONE,False,
175,Bermuda/7-5.tif,Bermuda,Bermuda__G07,3,images/0175.png,becd1347e093fb391f5649c53500f8a8cfbca4a98c7ce97a67f5e54cd428639c,NONE,False,
176,Bermuda/7-6.tif,Bermuda,Bermuda__G07,3,images/0176.png,d2d0330f218273d26acf9fb179ac970dc4a64a1e838904d341086c706032eedf,NONE,False,
177,Bermuda/7-7.tif,Bermuda,Bermuda__G07,3,images/0177.png,f69c4888b4d2bb50a634b5120b4324fde1049b744da334c6357482e053c0a598,NONE,False,
178,Bermuda/7-8.tif,Bermuda,Bermuda__G07,3,images/0178.png,ac84bbdf3e13596989dbb17e9ede68d166859fad212152568b9767684efcd618,NONE,False,
179,Bermuda/7-9.tif,Bermuda,Bermuda__G07,3,images/0179.png,e5f11d5b164dad22b10822c5cccb21f280e792af354cf26285cc49aba7839a5c,NONE,False,
180,Bermuda/8-1.tif,Bermuda,Bermuda__G08,3,images/0180.png,9ecc6d03ac8f30b26c608fda4dfa5f270752e41e426fd9d3716f966729a4b243,NONE,False,
181,Bermuda/8-10.tif,Bermuda,Bermuda__G08,3,images/0181.png,7c1780257798a025e7e50133b28b558c2591753558b92021c971800df2337bbc,NONE,False,
182,Bermuda/8-2.tif,Bermuda,Bermuda__G08,3,images/0182.png,c1066854f5420f7d7fa9c1b06963cc3ae17dc6b7fa589f0b87533cc956728d18,NONE,False,
183,Bermuda/8-3.tif,Bermuda,Bermuda__G08,3,images/0183.png,b0e7a7a536ada6fb1debd271f0e133d2aa1b226e4c163ec4f6f10f29c124f2a2,NONE,False,
184,Bermuda/8-4.tif,Bermuda,Bermuda__G08,3,images/0184.png,821e7943d5da2380ae4de1dfcdd7eece9c05129e715dcc1cbdacc00ff1006d96,NONE,False,
185,Bermuda/8-5.tif,Bermuda,Bermuda__G08,3,images/0185.png,bf2f23c52bbf4a6d891284b04ea7d9ac342a666b71f568ff97f636d1f4e4a89b,NONE,False,
186,Bermuda/8-6.tif,Bermuda,Bermuda__G08,3,images/0186.png,1d85dc53c347c8d946ceb4c708131a2296b2ea9252ec26ad4574b9ff92a55a3d,NONE,False,
187,Bermuda/8-7.tif,Bermuda,Bermuda__G08,3,images/0187.png,954143cefc3bf6ba78f14377f397b6f393640e7a493829197cccc8a840b7bca0,NONE,False,
188,Bermuda/8-8.tif,Bermuda,Bermuda__G08,3,images/0188.png,5a3afdde55545537459d32cd233660d5b9c14dfa46e5cdab3d6f48decbb12cf5,NONE,False,
189,Bermuda/8-9.tif,Bermuda,Bermuda__G08,3,images/0189.png,bf689eedc270eb9a1cc501f4dcb7e20a94b050aef0c5614e01bc796a1d9df87a,NONE,False,
190,Bermuda/9-1.tif,Bermuda,Bermuda__G09,4,images/0190.png,56d4f3468cc5204a8e6323526eca44761d895600084c6c62c396f34233f5b89d,NONE,False,
191,Bermuda/9-10.tif,Bermuda,Bermuda__G09,4,images/0191.png,62df5212f4a0e345a56d3e17ae80d710189d0930cbdee6d57e4e78ea4cc6008f,NONE,False,
192,Bermuda/9-2.tif,Bermuda,Bermuda__G09,4,images/0192.png,8f7c71131c2b2052a3193bb063a5b0d3a636b7a8f8d14833239a7f64923b0688,NONE,False,
193,Bermuda/9-3.tif,Bermuda,Bermuda__G09,4,images/0193.png,af303b9f70fb0a928ad205d9667240c11b6303be5009be060d5fe824eecac8c1,NONE,False,
194,Bermuda/9-4.tif,Bermuda,Bermuda__G09,4,images/0194.png,5be5f5975c79dab41edce0baf8401f95df54d6357aa3c49733321ba9caf5e2e3,NONE,False,
195,Bermuda/9-5.tif,Bermuda,Bermuda__G09,4,images/0195.png,71b29924268e7b9c70cc972b6658dae35f68aba275773ed13460806674970bbd,NONE,False,
196,Bermuda/9-6.tif,Bermuda,Bermuda__G09,4,images/0196.png,39a721b7f235a8482d896223570325f1da8abce0d6ff450e8f07addc00dfa8dc,NONE,False,
197,Bermuda/9-7.tif,Bermuda,Bermuda__G09,4,images/0197.png,263759c722fdad3e221ae891455f746ffa055f64c21839ee482cb513f39d97ba,NONE,False,
198,Bermuda/9-8.tif,Bermuda,Bermuda__G09,4,images/0198.png,d1be15f7504184074e02bc8802788d357bcf7853bc91a09ce1ccb8624b21fa26,NONE,False,
199,Bermuda/9-9.tif,Bermuda,Bermuda__G09,4,images/0199.png,d474324cd9750f4b36e4977b8b344faf10c297593a6702100ae1cf0f5fa652b8,NONE,False,
200,Blouse/1-1.tif,Blouse,Blouse__G01,0,images/0200.png,eb1e1dc4e729ed30cf2ba03922068fc3368fd4b073b941970348b72234b92d75,NONE,False,
201,Blouse/1-10.tif,Blouse,Blouse__G01,0,images/0201.png,893d6049932c279e0a6f88321de39547197d81697715546c774506970495e511,NONE,False,
202,Blouse/1-2.tif,Blouse,Blouse__G01,0,images/0202.png,4a1748997dc20503f655510608c6040cdad02af8d7431b1eaa15e043e36102c7,NONE,False,
203,Blouse/1-3.tif,Blouse,Blouse__G01,0,images/0203.png,fbb639874998240c0fed50825a48d55b5e57ca1b98d014bef2b4b8fe8fbc1ada,NONE,False,
204,Blouse/1-4.tif,Blouse,Blouse__G01,0,images/0204.png,4d15864a871e6d637e27087b41cfc1cb96a45195972afeb988241bdecfc93e22,NONE,False,
205,Blouse/1-5.tif,Blouse,Blouse__G01,0,images/0205.png,214ff579f384540c917e16c50ab4804565248394dca1441348936f27efb1ac6c,NONE,False,
206,Blouse/1-6.tif,Blouse,Blouse__G01,0,images/0206.png,ef3d7739a9492c46838908f0e8fe6b324933d44b4aa1002baef6fea81b4f9048,NONE,False,
207,Blouse/1-7.tif,Blouse,Blouse__G01,0,images/0207.png,ee006b6538548e9b34bad3845ebc36290cd568b14fe5f37d2de401862c6528cf,NONE,False,
208,Blouse/1-8.tif,Blouse,Blouse__G01,0,images/0208.png,4b41eccc5cefea2b304a6dc4dc02e735fb7caf8b3fbd00755cb04920c6dc9fb2,NONE,False,
209,Blouse/1-9.tif,Blouse,Blouse__G01,0,images/0209.png,38db5fefa9ecef7b52a9aa043dabe6c7e2f8ea38c2f4c78fac6d531ab4fe5052,NONE,False,
210,Blouse/10-1.tif,Blouse,Blouse__G10,4,images/0210.png,31b67cd9afe9ba9e4cc30f168268ed7697047429ae1b75b8de822d1feede607f,NONE,False,
211,Blouse/10-10.tif,Blouse,Blouse__G10,4,images/0211.png,74fd4c8fc5eee284d179c8fcda5d1d56857aa33a01f5c19ece92662c4bd5b56c,NONE,False,
212,Blouse/10-2.tif,Blouse,Blouse__G10,4,images/0212.png,01f7193524de8e512e39f90fa62739e7f7aea8d61576c6976bb4bb933da95f3c,NONE,False,
213,Blouse/10-3.tif,Blouse,Blouse__G10,4,images/0213.png,edcd9325270d2a248efaf9c8e08acf51f8a8bc786327f1f86b3b714a85189f76,NONE,False,
214,Blouse/10-4.tif,Blouse,Blouse__G10,4,images/0214.png,56889d308a0aa40917459ac9803165ddef13ab656d1b281e8a4ef81dc94459a2,NONE,False,
215,Blouse/10-5.tif,Blouse,Blouse__G10,4,images/0215.png,f3a435a527dfa2bff1d71b46537d5614df90dbab6a071844f50ede48d137eab1,NONE,False,
216,Blouse/10-6.tif,Blouse,Blouse__G10,4,images/0216.png,06ce9753bdd5be5f5d87cbff2bb41fb09002fdb7310397ea86cb8125ae6e82e8,NONE,False,
217,Blouse/10-7.tif,Blouse,Blouse__G10,4,images/0217.png,6a36394f8d101a940a280138d6314d780c8d3cfeebe01d3ef7f41066c4980b1a,NONE,False,
218,Blouse/10-8.tif,Blouse,Blouse__G10,4,images/0218.png,65bffaff7eae09d7ce1a2a7db38a1028071e88b23a9a8c0c7598953f11b4a298,NONE,False,
219,Blouse/10-9.tif,Blouse,Blouse__G10,4,images/0219.png,236f38aabcf2bae341f9519e92a86d98274b44160a790b7554fe2ce0153535ef,NONE,False,
220,Blouse/2-1.tif,Blouse,Blouse__G02,0,images/0220.png,dbba66bd3405d1177f403076b14ba51ac6ea89221bb1cd20bb5600e6d9049151,NONE,False,
221,Blouse/2-10.tif,Blouse,Blouse__G02,0,images/0221.png,213327865ff339c1d0c6124066384e8d0e93f4822cbd36892e7ccfe55ce8c9af,NONE,False,
222,Blouse/2-2.tif,Blouse,Blouse__G02,0,images/0222.png,e219027b46d6ea7d392adbeddb987a363b4f0f33ed371ea4c34c1030e730545b,NONE,False,
223,Blouse/2-3.tif,Blouse,Blouse__G02,0,images/0223.png,fb3a4770c248c6c194d0ba71f8f1ce28bb9c78d582a094812acf95a0e91992fb,NONE,False,
224,Blouse/2-4.tif,Blouse,Blouse__G02,0,images/0224.png,a7b21fdb11e3662b17ab7fb94aa048c7d2e3f31e505cc8b9710f101623c9c9a0,NONE,False,
225,Blouse/2-5.tif,Blouse,Blouse__G02,0,images/0225.png,22f295f0658115bcbac4e45fd617fb714010d38bb6e7b2c8399cda260f7f4eb8,NONE,False,
226,Blouse/2-6.tif,Blouse,Blouse__G02,0,images/0226.png,d02d504c5032933fe60370c7c5e2aabcb3cedcbc5b413b9089d80e2d64dc292e,NONE,False,
227,Blouse/2-7.tif,Blouse,Blouse__G02,0,images/0227.png,505153446e84edf214cd31ed9c23de8e449e33c3ed34030d2677564ad8b3a0a4,NONE,False,
228,Blouse/2-8.tif,Blouse,Blouse__G02,0,images/0228.png,6d15052c33525a114ef39ed645d6d823270ce027234896cb76681dd4e2c3060a,NONE,False,
229,Blouse/2-9.tif,Blouse,Blouse__G02,0,images/0229.png,e1da142d9692d2970e1cc2d63aa13edc7f93f02307a43d05bfb17f3c5005233b,NONE,False,
230,Blouse/3-1.tif,Blouse,Blouse__G03,1,images/0230.png,a435a0b4c561fb5e5a2175dcc41649f0535a9eca7a7446b5851f805d759364ad,NONE,False,
231,Blouse/3-10.tif,Blouse,Blouse__G03,1,images/0231.png,9b9f0700223ed20438a4b7f9a8ce02d3cd4671d57c7b9a6c6221d9d83b4dad16,NONE,False,
232,Blouse/3-2.tif,Blouse,Blouse__G03,1,images/0232.png,6121dacbd6adf10397074de833eb2d79ee7dd619f736aca3066e5288827aef2f,NONE,False,
233,Blouse/3-3.tif,Blouse,Blouse__G03,1,images/0233.png,e68b45a10c3b5689cec685221343257c1111eb8f3f89eceee25171ae9604d385,NONE,False,
234,Blouse/3-4.tif,Blouse,Blouse__G03,1,images/0234.png,a55b30118ca13433a8177565e8c4713405096ad93e878eda0b7a316e9b045d0b,NONE,False,
235,Blouse/3-5.tif,Blouse,Blouse__G03,1,images/0235.png,05ff652e4d6e6681f8d1822e1bda9125dc52f05e6660b2181965978ce9d88d20,NONE,False,
236,Blouse/3-6.tif,Blouse,Blouse__G03,1,images/0236.png,d48a71b7178d988c3962e47b3e58eaf1378915ebb3edd798203b85fb7765d4eb,NONE,False,
237,Blouse/3-7.tif,Blouse,Blouse__G03,1,images/0237.png,d5ee6783586db4ed8e2b66af615b0febb575fe664dc516f04fced630714e161d,NONE,False,
238,Blouse/3-8.tif,Blouse,Blouse__G03,1,images/0238.png,2bfb03553909deff17f0690232a9fa5b0ee7f425c58c0d45ae9df19eee9371b2,NONE,False,
239,Blouse/3-9.tif,Blouse,Blouse__G03,1,images/0239.png,07ab652c97248c6ff0037582a0cedf11b40494beb536fffb36099497b598fb68,NONE,False,
240,Blouse/4-1.tif,Blouse,Blouse__G04,1,images/0240.png,dad62fb9f9785a1ef0156923d7959bc7f66da1898cdadff4039491aada6ff6c9,NONE,False,
241,Blouse/4-10.tif,Blouse,Blouse__G04,1,images/0241.png,ebb2584879e299721da59712c6c6b9318f1ce296ed786293e53b8a5691366a44,NONE,False,
242,Blouse/4-2.tif,Blouse,Blouse__G04,1,images/0242.png,b3dbd59209c06fd3f199ba75b6c7ed56d43348ffac7f29d443f97976438c7ecf,NONE,False,
243,Blouse/4-3.tif,Blouse,Blouse__G04,1,images/0243.png,98a6a0f91b7002f2a836b89423617aa6cffb58ff8cc442f8d4470438ffdf0010,NONE,False,
244,Blouse/4-4.tif,Blouse,Blouse__G04,1,images/0244.png,c54d5e3aab02b5b5941eafa00b1af4093df729a16baeaa559e91b7cb27229fae,NONE,False,
245,Blouse/4-5.tif,Blouse,Blouse__G04,1,images/0245.png,4f7967af16b1311387ab975a98c53921f96aae07d433cdea7b26722a46e7e4d7,NONE,False,
246,Blouse/4-6.tif,Blouse,Blouse__G04,1,images/0246.png,da90443985720ee88352935e4c6cca93d4c96dde836de0657975d6ff28c0bd5c,NONE,False,
247,Blouse/4-7.tif,Blouse,Blouse__G04,1,images/0247.png,4738d6da594afce01d47d824d6822006965e04a31b313fc6faac1a5cf41d6560,NONE,False,
248,Blouse/4-8.tif,Blouse,Blouse__G04,1,images/0248.png,e6ff9833f59b8a3601cdfd8021a9d912d3dfc2e11484e521c43a80e93ffa436f,NONE,False,
249,Blouse/4-9.tif,Blouse,Blouse__G04,1,images/0249.png,e8519cd66f0f138567253b3d0ddeb41951c81b9157c5891501dcb253f75454c8,NONE,False,
250,Blouse/5-1.tif,Blouse,Blouse__G05,2,images/0250.png,b7030a04d28b1fa7f37a93bd8e5eacb9d354ccb3f445c599c153d37db465f58f,NONE,False,
251,Blouse/5-10.tif,Blouse,Blouse__G05,2,images/0251.png,b7fa25ddb5174b3e533dadfbd6c2030f5e0fd5ed8857ef2d3089c168f7e7488b,NONE,False,
252,Blouse/5-2.tif,Blouse,Blouse__G05,2,images/0252.png,634fa2a355ec66a2a59a00defb480f6ce2e0fc90624abe9ced6f03fbe2236921,NONE,False,
253,Blouse/5-3.tif,Blouse,Blouse__G05,2,images/0253.png,144c67de2bd302a11ba1eb16bd163ce0f28fee3481d48f65435fb98081cc8836,NONE,False,
254,Blouse/5-4.tif,Blouse,Blouse__G05,2,images/0254.png,0687823432292837cd4fb0c159a64d6cdbf67c8b27a4ea3a386138c07ddd74e6,NONE,False,
255,Blouse/5-5.tif,Blouse,Blouse__G05,2,images/0255.png,3b47a11e89f709dd600a64a814f7d1160fa69297da9b8d7a385676b401e49a28,NONE,False,
256,Blouse/5-6.tif,Blouse,Blouse__G05,2,images/0256.png,470f17fabaf67c998790f5d7d43e1b6cf4aa6e1f25407333e30256806e8ed7b0,NONE,False,
257,Blouse/5-7.tif,Blouse,Blouse__G05,2,images/0257.png,fc638001d209ef11df5c6657da813df32bad913ef1957c3bb7bc8ecc39696368,NONE,False,
258,Blouse/5-8.tif,Blouse,Blouse__G05,2,images/0258.png,be7eecb664d1991a1fc6b59dd0e616a589726224cfa9d39d8e696736da9be027,NONE,False,
259,Blouse/5-9.tif,Blouse,Blouse__G05,2,images/0259.png,68f5cbe1c224e281f7d12f7720f285f9dd67c83718cab01fd4c2683c7788bcb7,NONE,False,
260,Blouse/6-1.tif,Blouse,Blouse__G06,2,images/0260.png,0806bf6a5bfa593d77f35e430dba5c064c8055191badf1e72f4297fac20cf2f0,NONE,False,
261,Blouse/6-10.tif,Blouse,Blouse__G06,2,images/0261.png,819e6d9f27d20bccb2037b1bfc7d21c7e6de974aa10b388877e4a82ea7061416,NONE,False,
262,Blouse/6-2.tif,Blouse,Blouse__G06,2,images/0262.png,c4a559098e0ae2fd0670bc2636c10a143ed47de3f4e8fbacf718009035dd2361,NONE,False,
263,Blouse/6-3.tif,Blouse,Blouse__G06,2,images/0263.png,51a3fe3dfa8677c796bbc7d20473a9d2bff0a34a7bc69e7fbd37dc54eeb440d0,NONE,False,
264,Blouse/6-4.tif,Blouse,Blouse__G06,2,images/0264.png,9ef7cc807b2b7bd5b1508686d4e528569e1d5a4aedb725960f019d58b90aac61,NONE,False,
265,Blouse/6-5.tif,Blouse,Blouse__G06,2,images/0265.png,a02b33571eaefbd18852d87b1ebf7f287328572215546f3d46404a13e013f6d0,NONE,False,
266,Blouse/6-6.tif,Blouse,Blouse__G06,2,images/0266.png,6716699a8b60451e92b4563a71075745afb4f78896675bc36081869e05082efb,NONE,False,
267,Blouse/6-7.tif,Blouse,Blouse__G06,2,images/0267.png,7faa7fc6709ce01173bcb492c5bef8dd80a5a0c0539c1729e463a963be8a1c4a,NONE,False,
268,Blouse/6-8.tif,Blouse,Blouse__G06,2,images/0268.png,d2e64a0fbae1ee068c94063cfadc1ea47e78a8cc795752d1715ed25cb1ef8db6,NONE,False,
269,Blouse/6-9.tif,Blouse,Blouse__G06,2,images/0269.png,dd5025f8799762b24df01e993c1ebd291ed5fb6ae9e4d2ac4c9c687169706ca6,NONE,False,
270,Blouse/7-1.tif,Blouse,Blouse__G07,3,images/0270.png,2052bf244c49ec46fe41b0c882183fa4d6290843e1b275a04e671c233d6a97de,NONE,False,
271,Blouse/7-10.tif,Blouse,Blouse__G07,3,images/0271.png,c608d0f18de02278cde70c06ec2d484be52c5f3597e8699307d5d200ce18e911,NONE,False,
272,Blouse/7-2.tif,Blouse,Blouse__G07,3,images/0272.png,eda39cc3437c8535057752bc193f3b1cfeb29e0aa2918a8cdc952b1e8dbf5470,NONE,False,
273,Blouse/7-3.tif,Blouse,Blouse__G07,3,images/0273.png,a46837a62d870d69ee1d0832ba620edee65730f0e46f22f6fe97766057d01696,NONE,False,
274,Blouse/7-4.tif,Blouse,Blouse__G07,3,images/0274.png,ea46fb4c0ba7413e2290d084f338165460674e1b73e45330ab77543369793115,NONE,False,
275,Blouse/7-5.tif,Blouse,Blouse__G07,3,images/0275.png,09ef6c91350ec36d23229158d634a925603794c391cf196ddd53e4dae0572cb5,NONE,False,
276,Blouse/7-6.tif,Blouse,Blouse__G07,3,images/0276.png,b48a2d611ca6dbb3cf91a53b0cf3283b7e0ce9b9c8327f8526fc2f4d23c86550,NONE,False,
277,Blouse/7-7.tif,Blouse,Blouse__G07,3,images/0277.png,01be5a7dd9d183e28b408d4630a5a960b8c1d0a62f05e5139004007dde9b9665,NONE,False,
278,Blouse/7-8.tif,Blouse,Blouse__G07,3,images/0278.png,b029f1cb5adbc177ec52e47731e7d7fb1b3c9c504b2602211952fbde425e74d7,NONE,False,
279,Blouse/7-9.tif,Blouse,Blouse__G07,3,images/0279.png,458aed1c6190f483c653bca109173c9adb52197a4205c10778046ca11cb708b2,NONE,False,
280,Blouse/8-1.tif,Blouse,Blouse__G08,3,images/0280.png,44cc9ae20631b2106d6e82c71e3c1734af516776819a8a8f1154fc3312aed0b2,NONE,False,
281,Blouse/8-10.tif,Blouse,Blouse__G08,3,images/0281.png,cdbbfc25682f2468bafca21b44d42a2b4fbaca9453d46dd5506cfb14c9b9a00c,NONE,False,
282,Blouse/8-2.tif,Blouse,Blouse__G08,3,images/0282.png,d3e0b588351b857f34c42b370d7967fbcc02d750e8cf3349014c2983ab1b20e2,NONE,False,
283,Blouse/8-3.tif,Blouse,Blouse__G08,3,images/0283.png,303e0cc9429705c56abb2e5c6a809922c56390dcc393e39b2f126a4e331a8f50,NONE,False,
284,Blouse/8-4.tif,Blouse,Blouse__G08,3,images/0284.png,2f875cdbd68a068c6f6156d5b046366f38fbaa8323b7a65435605c1bea6daf63,NONE,False,
285,Blouse/8-5.tif,Blouse,Blouse__G08,3,images/0285.png,e9346b5ccd051995eae374f957d78cc37ea8d1d5f5c3afc88722101b33faa40f,NONE,False,
286,Blouse/8-6.tif,Blouse,Blouse__G08,3,images/0286.png,cef434a35c748577e0c06c8cd6d1be91bec6c5e7dd0183b58e4e16674138cd86,NONE,False,
287,Blouse/8-7.tif,Blouse,Blouse__G08,3,images/0287.png,2cf4930a47b22e6ecb5e18b860c25916867ecf4e0072188db3b5f6058c327a3c,NONE,False,
288,Blouse/8-8.tif,Blouse,Blouse__G08,3,images/0288.png,67343f7f104025760461278a8ef9e946ad4634be4ae7b032a2e355871073a715,NONE,False,
289,Blouse/8-9.tif,Blouse,Blouse__G08,3,images/0289.png,b7baeb5b36a11880473ee1ba3e3fbcc0a7c91b021711f83159590a10661a2d39,NONE,False,
290,Blouse/9-1.tif,Blouse,Blouse__G09,4,images/0290.png,d47582f24e91ffb8cca47d5ebd9ea129a055137a3214ace58a814ef22203b1cf,NONE,False,
291,Blouse/9-10.tif,Blouse,Blouse__G09,4,images/0291.png,8041f03c5d377a248c3d8273aa39b46f872f8570e72382db4d170aa8bfb5878e,NONE,False,
292,Blouse/9-2.tif,Blouse,Blouse__G09,4,images/0292.png,ed12fdccec99d1317ff83a585bfc41716a915332f5be4defb03f74db6e186da2,NONE,False,
293,Blouse/9-3.tif,Blouse,Blouse__G09,4,images/0293.png,0abdac35d56f73c841231dc6f64795ff1c5c1047f7fa6d05bf8b42707d8ae832,NONE,False,
294,Blouse/9-4.tif,Blouse,Blouse__G09,4,images/0294.png,28efa4ce708d167300e96d0925e6af60fc054c7fd26be3e6cca7592fa84cacfd,NONE,False,
295,Blouse/9-5.tif,Blouse,Blouse__G09,4,images/0295.png,7ada7c4b6577747803bb7ba255ae04e9a25af4f3c9a5f8cd316f07e107e88de3,NONE,False,
296,Blouse/9-6.tif,Blouse,Blouse__G09,4,images/0296.png,7fe7bed8fadeadf5c55ac332d74230f7793d9c66d55b2af98a44224722a0b2db,NONE,False,
297,Blouse/9-7.tif,Blouse,Blouse__G09,4,images/0297.png,65528e5384a741f6fd426219f031ee8ad54c67e1c9714a0832c3e1f32943a203,NONE,False,
298,Blouse/9-8.tif,Blouse,Blouse__G09,4,images/0298.png,bccf040aa2649092c1a529f9635071dd2636e2e2942d6a004e852c88874b629e,NONE,False,
299,Blouse/9-9.tif,Blouse,Blouse__G09,4,images/0299.png,d50af44f3a62b92cde1fad9a4560cd065c19105a3a5c64cbd4a64997e6694a06,NONE,False,
300,Cardigan/1-1.tif,Cardigan,Cardigan__G01,0,images/0300.png,9c1f319d18c1bf7fc763abffeaf0f64aa665067014054cbe379d1d317ef1b521,NONE,False,
301,Cardigan/1-10.tif,Cardigan,Cardigan__G01,0,images/0301.png,20ec5382c13ac983283209f4b0559d6d2aa36799dc924885e2b6badc7209d8d8,NONE,False,
302,Cardigan/1-2.tif,Cardigan,Cardigan__G01,0,images/0302.png,66b3728776f01f22bace7b260258bcffcf8c8ff01a4590815e252fdf4ef5c101,NONE,False,
303,Cardigan/1-3.tif,Cardigan,Cardigan__G01,0,images/0303.png,d36b3195ec44eb9d1e8b426279225f724c7e963d6b96d2487eb4c0a5e1342569,NONE,False,
304,Cardigan/1-4.tif,Cardigan,Cardigan__G01,0,images/0304.png,b957af6f7876fff350196dcac9635704a7e62c022485b6e3ce5f5a4539b76c70,NONE,False,
305,Cardigan/1-5.tif,Cardigan,Cardigan__G01,0,images/0305.png,8f5c6fe497232f31d179cabcf9d81c039765f87158ca056c2d69524311702d18,NONE,False,
306,Cardigan/1-6.tif,Cardigan,Cardigan__G01,0,images/0306.png,3c224f843ff2aa6afed4500e2860ed559d8cec3722cc2f690aa60608e04a231a,NONE,False,
307,Cardigan/1-7.tif,Cardigan,Cardigan__G01,0,images/0307.png,435e30da2724d19417216e3f6467e39d2896b2dd97cd5fb515d4c693a9a67701,NONE,False,
308,Cardigan/1-8.tif,Cardigan,Cardigan__G01,0,images/0308.png,abd08ee369d49e8674be5c769ad5571092387fe696f8f3ec737653ada86690e9,NONE,False,
309,Cardigan/1-9.tif,Cardigan,Cardigan__G01,0,images/0309.png,422bdfd4c7cde0d95843286b30224e78c45aec1d87b8ac5f19f01de4d2308103,NONE,False,
310,Cardigan/10-1.tif,Cardigan,Cardigan__G10,4,images/0310.png,24a659316dc285e3d6c235a7763ee533485b2b192f0ffecfd48f9132955bd61d,NONE,False,
311,Cardigan/10-10.tif,Cardigan,Cardigan__G10,4,images/0311.png,6bc30cd3a4dd0620595c060f07fd71d84799a23ec598505f8e3b16cfdaedb84b,NONE,False,
312,Cardigan/10-2.tif,Cardigan,Cardigan__G10,4,images/0312.png,a07928b18c20473e8572a7af4980638f34f4947216bbcfb85549d769750c3d4a,NONE,False,
313,Cardigan/10-3.tif,Cardigan,Cardigan__G10,4,images/0313.png,921024ba54269fbb285b0f2c50b1b333259b31ed06b6a2dd788e686e55680e74,NONE,False,
314,Cardigan/10-4.tif,Cardigan,Cardigan__G10,4,images/0314.png,54e66a0f51c59c7999c813399bd9ea2ddfc7ec3e970c82479e7115bd25595717,NONE,False,
315,Cardigan/10-5.tif,Cardigan,Cardigan__G10,4,images/0315.png,ca73e9d8e186deaf1afb0f0baac5e1a993887700b23f1c9423f92248c0b6fa8a,NONE,False,
316,Cardigan/10-6.tif,Cardigan,Cardigan__G10,4,images/0316.png,2a1413d25ca1e3d891f830a76dc4fc4ed9566457bf2290b732ef1727a5847a82,NONE,False,
317,Cardigan/10-7.tif,Cardigan,Cardigan__G10,4,images/0317.png,e5ce4326d2d47ce043bd85f3fe784674600b5b8724955db5aaf633ad082ae33c,NONE,False,
318,Cardigan/10-8.tif,Cardigan,Cardigan__G10,4,images/0318.png,22672299e4f09f1b3b4a91ff12bbfdbe253ec8222d420c73f63b9c0d3938a321,NONE,False,
